marketplace,query,rank,product_id,product_url,title,brand,price,old_price,discount,rating,review_count,image_url,collected_at
wildberries,полотенце хлопок,13,14951131,https://www.wildberries.ru/catalog/14951131/detail.aspx,Полотенце махровое банное 100х150 подарочный набор бежевое,Aquarelle,1237.70,1755.39,29,4.5,2500,https://basket-02.wbbasket.ru/vol149/part14951/14951131/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце хлопок,14,14311242,https://www.wildberries.ru/catalog/14311242/detail.aspx,Полотенце хлопок для лица 80х150 комплект 3 шт графит,Belezza,1450.02,2968.81,51,4.9,7100,https://basket-01.wbbasket.ru/vol143/part14311/14311242/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце хлопок,15,16667458,https://www.wildberries.ru/catalog/16667458/detail.aspx,Полотенце бамбук для ванной 50х90 подарочный набор бежевое,Arya Home,634.98,954.41,33,5.0,940,https://basket-02.wbbasket.ru/vol166/part16667/16667458/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце хлопок,16,14398338,https://www.wildberries.ru/catalog/14398338/detail.aspx,Полотенце органический хлопок банное 100х150 бежевое,Verossa,950.97,1877.32,49,4.7,940,https://basket-01.wbbasket.ru/vol143/part14398/14398338/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце хлопок,17,11060605,https://www.wildberries.ru/catalog/11060605/detail.aspx,Полотенце хлопок для рук 50х90 графит,Verossa,888.42,1331.95,33,4.7,7100,https://basket-01.wbbasket.ru/vol110/part11060/11060605/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце хлопок,18,11630611,https://www.wildberries.ru/catalog/11630611/detail.aspx,Полотенце бамбук для рук 50х90 набор 4 шт бежевое,Unison,367.11,640.01,43,4.4,45,https://basket-01.wbbasket.ru/vol116/part11630/11630611/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце хлопок,19,11661307,https://www.wildberries.ru/catalog/11661307/detail.aspx,Полотенце органический хлопок для ванной 80х150 подарочный набор графит,Ecotex,1804.89,3784.62,52,4.9,2500,https://basket-01.wbbasket.ru/vol116/part11661/11661307/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенце хлопок,20,16162857,https://www.wildberries.ru/catalog/16162857/detail.aspx,Полотенце махровое для ванной 70х140 подарочный набор молочное,Karna,652.91,907.17,28,4.6,940,https://basket-02.wbbasket.ru/vol161/part16162/16162857/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,1,10848566,https://www.wildberries.ru/catalog/10848566/detail.aspx,Полотенце органический хлопок для ванной 70х140 набор 4 шт молочное,Cleanelly,3115.13,6772.24,54,4.8,120,https://basket-01.wbbasket.ru/vol108/part10848/10848566/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,2,10047572,https://www.wildberries.ru/catalog/10047572/detail.aspx,Полотенце микрофибра для лица 50х90 подарочный набор белое,Belezza,1220.71,2437.67,50,4.4,45,https://basket-01.wbbasket.ru/vol100/part10047/10047572/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,3,10264762,https://www.wildberries.ru/catalog/10264762/detail.aspx,Полотенце микрофибра для ванной 70х140 набор 4 шт бежевое,Belezza,798.60,1461.41,45,4.3,3,https://basket-01.wbbasket.ru/vol102/part10264/10264762/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,4,13716988,https://www.wildberries.ru/catalog/13716988/detail.aspx,Полотенце органический хлопок пляжное 50х90 комплект 3 шт молочное,Belezza,4642.90,7924.52,41,5.0,3,https://basket-01.wbbasket.ru/vol137/part13716/13716988/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,5,17441741,https://www.wildberries.ru/catalog/17441741/detail.aspx,Полотенце микрофибра для ванной 30х50 комплект 3 шт бежевое,Togas,4847.31,8440.34,43,4.3,17,https://basket-02.wbbasket.ru/vol174/part17441/17441741/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,6,18901266,https://www.wildberries.ru/catalog/18901266/detail.aspx,Полотенце микрофибра для лица 50х90 подарочный набор серое,Hobby Home,3717.44,6107.06,39,4.4,2500,https://basket-02.wbbasket.ru/vol189/part18901/18901266/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,7,11595275,https://www.wildberries.ru/catalog/11595275/detail.aspx,Полотенце махровое пляжное 70х140 набор 4 шт молочное,Verossa,1826.16,3057.71,40,4.5,940,https://basket-01.wbbasket.ru/vol115/part11595/11595275/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,8,16251976,https://www.wildberries.ru/catalog/16251976/detail.aspx,Полотенце бамбук для ванной 70х140 набор 4 шт бежевое,Aquarelle,3905.52,7694.38,49,4.8,3,https://basket-02.wbbasket.ru/vol162/part16251/16251976/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,9,10863121,https://www.wildberries.ru/catalog/10863121/detail.aspx,Полотенце микрофибра пляжное 100х150 комплект 3 шт молочное,Донецкая мануфактура,5478.63,11402.58,52,5.0,380,https://basket-01.wbbasket.ru/vol108/part10863/10863121/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,10,16166651,https://www.wildberries.ru/catalog/16166651/detail.aspx,Полотенце махровое пляжное 80х150 подарочный набор белое,Hobby Home,1554.02,3202.58,51,4.3,380,https://basket-02.wbbasket.ru/vol161/part16166/16166651/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,11,14487028,https://www.wildberries.ru/catalog/14487028/detail.aspx,Полотенце хлопок для рук 80х150 подарочный набор графит,Донецкая мануфактура,3569.01,6752.74,47,4.2,380,https://basket-02.wbbasket.ru/vol144/part14487/14487028/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,12,10514340,https://www.wildberries.ru/catalog/10514340/detail.aspx,Полотенце бамбук для ванной 100х150 набор 4 шт белое,Togas,2387.94,4696.77,49,4.3,120,https://basket-01.wbbasket.ru/vol105/part10514/10514340/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,13,10882629,https://www.wildberries.ru/catalog/10882629/detail.aspx,Полотенце органический хлопок для рук 100х150 комплект 3 шт серое,Ecotex,3558.07,6534.76,46,4.3,3,https://basket-01.wbbasket.ru/vol108/part10882/10882629/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,14,15791039,https://www.wildberries.ru/catalog/15791039/detail.aspx,Полотенце махровое для ванной 30х50 подарочный набор молочное,Aquarelle,1748.85,3079.92,43,4.5,380,https://basket-02.wbbasket.ru/vol157/part15791/15791039/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,15,13543918,https://www.wildberries.ru/catalog/13543918/detail.aspx,Полотенце микрофибра для рук 80х150 набор 4 шт бежевое,Aquarelle,2047.38,3038.27,33,4.8,380,https://basket-01.wbbasket.ru/vol135/part13543/13543918/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,16,15941939,https://www.wildberries.ru/catalog/15941939/detail.aspx,Полотенце бамбук банное 50х90 набор 4 шт молочное,Karna,1191.62,2085.62,43,4.3,3,https://basket-02.wbbasket.ru/vol159/part15941/15941939/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,17,16795314,https://www.wildberries.ru/catalog/16795314/detail.aspx,Полотенце махровое для рук 50х90 комплект 3 шт графит,Ecotex,2585.31,4034.54,36,4.2,940,https://basket-02.wbbasket.ru/vol167/part16795/16795314/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,18,15205543,https://www.wildberries.ru/catalog/15205543/detail.aspx,Полотенце микрофибра для рук 100х150 набор 4 шт молочное,Belezza,1114.69,1528.00,27,4.8,120,https://basket-02.wbbasket.ru/vol152/part15205/15205543/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,19,12477824,https://www.wildberries.ru/catalog/12477824/detail.aspx,Полотенце хлопок банное 80х150 подарочный набор графит,Hobby Home,1309.05,2558.72,49,4.4,45,https://basket-01.wbbasket.ru/vol124/part12477/12477824/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец,20,17531380,https://www.wildberries.ru/catalog/17531380/detail.aspx,Полотенце хлопок для лица 80х150 набор 4 шт бежевое,Karna,4969.67,8981.99,45,4.7,940,https://basket-02.wbbasket.ru/vol175/part17531/17531380/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,1,18511700,https://www.wildberries.ru/catalog/18511700/detail.aspx,Полотенце бамбук для лица 30х50 комплект 3 шт молочное,Гармония,2902.57,3920.08,26,4.3,7100,https://basket-02.wbbasket.ru/vol185/part18511/18511700/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,2,16450545,https://www.wildberries.ru/catalog/16450545/detail.aspx,Полотенце махровое банное 100х150 подарочный набор бежевое,Bio-Textiles,4992.39,9159.40,45,4.6,3,https://basket-02.wbbasket.ru/vol164/part16450/16450545/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,3,15761929,https://www.wildberries.ru/catalog/15761929/detail.aspx,Полотенце микрофибра для лица 100х150 подарочный набор молочное,Bio-Textiles,1375.28,2791.64,51,5.0,17,https://basket-02.wbbasket.ru/vol157/part15761/15761929/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,4,16499771,https://www.wildberries.ru/catalog/16499771/detail.aspx,Полотенце хлопок банное 70х140 подарочный набор молочное,Волжский текстиль,2583.04,5491.91,53,4.5,940,https://basket-02.wbbasket.ru/vol164/part16499/16499771/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,5,12522845,https://www.wildberries.ru/catalog/12522845/detail.aspx,Полотенце микрофибра банное 100х150 набор 4 шт серое,Aquarelle,2585.01,5044.29,49,4.5,45,https://basket-01.wbbasket.ru/vol125/part12522/12522845/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,6,12144023,https://www.wildberries.ru/catalog/12144023/detail.aspx,Полотенце бамбук для ванной 30х50 подарочный набор графит,Unison,693.36,1395.38,50,4.7,17,https://basket-01.wbbasket.ru/vol121/part12144/12144023/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,7,13221313,https://www.wildberries.ru/catalog/13221313/detail.aspx,Полотенце органический хлопок пляжное 100х150 комплект 3 шт серое,Aquarelle,1325.91,2637.95,50,4.4,45,https://basket-01.wbbasket.ru/vol132/part13221/13221313/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,8,12198638,https://www.wildberries.ru/catalog/12198638/detail.aspx,Полотенце махровое для ванной 50х90 подарочный набор графит,Belezza,1999.06,3977.48,50,4.7,45,https://basket-01.wbbasket.ru/vol121/part12198/12198638/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,9,14780297,https://www.wildberries.ru/catalog/14780297/detail.aspx,Полотенце хлопок пляжное 70х140 комплект 3 шт бежевое,Belezza,1557.85,2648.00,41,4.8,7100,https://basket-02.wbbasket.ru/vol147/part14780/14780297/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,10,14727345,https://www.wildberries.ru/catalog/14727345/detail.aspx,Полотенце микрофибра для лица 100х150 комплект 3 шт белое,Sofi De Marko,4563.00,7827.88,42,4.8,2500,https://basket-02.wbbasket.ru/vol147/part14727/14727345/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,11,18655523,https://www.wildberries.ru/catalog/18655523/detail.aspx,Полотенце хлопок пляжное 70х140 подарочный набор бежевое,Belezza,2313.24,3220.80,28,4.9,380,https://basket-02.wbbasket.ru/vol186/part18655/18655523/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,12,15865064,https://www.wildberries.ru/catalog/15865064/detail.aspx,Полотенце хлопок для ванной 30х50 комплект 3 шт белое,Verossa,842.37,1437.10,41,4.9,2500,https://basket-02.wbbasket.ru/vol158/part15865/15865064/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,13,15625238,https://www.wildberries.ru/catalog/15625238/detail.aspx,Полотенце органический хлопок пляжное 100х150 набор 4 шт молочное,Cleanelly,1328.58,1845.63,28,4.8,45,https://basket-02.wbbasket.ru/vol156/part15625/15625238/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,14,12508522,https://www.wildberries.ru/catalog/12508522/detail.aspx,Полотенце бамбук для рук 70х140 подарочный набор молочное,Cleanelly,775.27,1158.32,33,4.6,2500,https://basket-01.wbbasket.ru/vol125/part12508/12508522/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,15,18385742,https://www.wildberries.ru/catalog/18385742/detail.aspx,Полотенце бамбук для лица 100х150 набор 4 шт бежевое,Verossa,2167.00,2939.59,26,4.7,3,https://basket-02.wbbasket.ru/vol183/part18385/18385742/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,16,11436363,https://www.wildberries.ru/catalog/11436363/detail.aspx,Полотенце микрофибра пляжное 70х140 комплект 3 шт серое,Aquarelle,751.57,1258.81,40,4.6,940,https://basket-01.wbbasket.ru/vol114/part11436/11436363/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,17,16262974,https://www.wildberries.ru/catalog/16262974/detail.aspx,Полотенце микрофибра пляжное 80х150 набор 4 шт графит,Verossa,1963.46,3236.16,39,4.4,3,https://basket-02.wbbasket.ru/vol162/part16262/16262974/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,18,12937508,https://www.wildberries.ru/catalog/12937508/detail.aspx,Полотенце махровое для ванной 70х140 подарочный набор графит,Hobby Home,3849.46,6895.97,44,4.9,7100,https://basket-01.wbbasket.ru/vol129/part12937/12937508/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,19,15294819,https://www.wildberries.ru/catalog/15294819/detail.aspx,Полотенце органический хлопок для лица 70х140 набор 4 шт молочное,Togas,1512.48,3171.99,52,4.9,2500,https://basket-02.wbbasket.ru/vol152/part15294/15294819/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,набор полотенец для ванной,20,14583814,https://www.wildberries.ru/catalog/14583814/detail.aspx,Полотенце микрофибра для рук 100х150 комплект 3 шт белое,Гармония,1562.73,2953.81,47,4.3,940,https://basket-02.wbbasket.ru/vol145/part14583/14583814/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,1,11385991,https://www.wildberries.ru/catalog/11385991/detail.aspx,Полотенце органический хлопок для рук 30х50 комплект 3 шт белое,Ecotex,3805.74,6726.07,43,4.8,17,https://basket-01.wbbasket.ru/vol113/part11385/11385991/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,2,17149041,https://www.wildberries.ru/catalog/17149041/detail.aspx,Полотенце микрофибра для лица 80х150 набор 4 шт серое,Ecotex,681.49,1159.44,41,4.3,7100,https://basket-02.wbbasket.ru/vol171/part17149/17149041/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,3,16815076,https://www.wildberries.ru/catalog/16815076/detail.aspx,Полотенце органический хлопок банное 100х150 комплект 3 шт молочное,Hobby Home,4569.25,6248.62,27,4.5,45,https://basket-02.wbbasket.ru/vol168/part16815/16815076/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,4,10543335,https://www.wildberries.ru/catalog/10543335/detail.aspx,Полотенце хлопок пляжное 30х50 набор 4 шт белое,Cleanelly,1258.43,2069.57,39,4.7,7100,https://basket-01.wbbasket.ru/vol105/part10543/10543335/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,5,11903351,https://www.wildberries.ru/catalog/11903351/detail.aspx,Полотенце бамбук для рук 50х90 подарочный набор белое,Hobby Home,1582.98,2413.49,34,4.2,45,https://basket-01.wbbasket.ru/vol119/part11903/11903351/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,6,18240971,https://www.wildberries.ru/catalog/18240971/detail.aspx,Полотенце микрофибра для рук 80х150 комплект 3 шт серое,Bio-Textiles,3799.44,5915.80,36,4.4,45,https://basket-02.wbbasket.ru/vol182/part18240/18240971/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,7,14871470,https://www.wildberries.ru/catalog/14871470/detail.aspx,Полотенце махровое для рук 70х140 подарочный набор бежевое,Гармония,5997.51,11626.69,48,4.9,45,https://basket-02.wbbasket.ru/vol148/part14871/14871470/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,8,16189302,https://www.wildberries.ru/catalog/16189302/detail.aspx,Полотенце хлопок для ванной 80х150 набор 4 шт бежевое,Togas,4445.20,5883.91,24,4.6,45,https://basket-02.wbbasket.ru/vol161/part16189/16189302/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,9,15318841,https://www.wildberries.ru/catalog/15318841/detail.aspx,Полотенце махровое банное 100х150 подарочный набор молочное,Донецкая мануфактура,2405.72,3287.12,27,4.7,7100,https://basket-02.wbbasket.ru/vol153/part15318/15318841/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,10,10929673,https://www.wildberries.ru/catalog/10929673/detail.aspx,Полотенце микрофибра для ванной 70х140 набор 4 шт графит,Bio-Textiles,5556.36,11777.49,53,4.9,45,https://basket-01.wbbasket.ru/vol109/part10929/10929673/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,11,14604524,https://www.wildberries.ru/catalog/14604524/detail.aspx,Полотенце хлопок для лица 100х150 подарочный набор серое,Karna,1663.48,3113.29,47,4.3,380,https://basket-02.wbbasket.ru/vol146/part14604/14604524/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,12,15664316,https://www.wildberries.ru/catalog/15664316/detail.aspx,Полотенце микрофибра банное 80х150 подарочный набор графит,Донецкая мануфактура,1062.24,2243.24,53,4.9,3,https://basket-02.wbbasket.ru/vol156/part15664/15664316/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,13,18355692,https://www.wildberries.ru/catalog/18355692/detail.aspx,Полотенце махровое банное 50х90 подарочный набор серое,Гармония,1273.32,2387.59,47,4.9,380,https://basket-02.wbbasket.ru/vol183/part18355/18355692/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,14,17792046,https://www.wildberries.ru/catalog/17792046/detail.aspx,Полотенце бамбук для рук 70х140 комплект 3 шт серое,Aquarelle,752.04,1258.96,40,4.4,45,https://basket-02.wbbasket.ru/vol177/part17792/17792046/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,15,17542969,https://www.wildberries.ru/catalog/17542969/detail.aspx,Полотенце бамбук для ванной 30х50 подарочный набор серое,Hobby Home,2004.64,2827.08,29,4.4,17,https://basket-02.wbbasket.ru/vol175/part17542/17542969/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,16,12673322,https://www.wildberries.ru/catalog/12673322/detail.aspx,Полотенце бамбук для рук 80х150 набор 4 шт белое,Cleanelly,4553.71,7201.43,37,4.6,7100,https://basket-01.wbbasket.ru/vol126/part12673/12673322/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,17,10847927,https://www.wildberries.ru/catalog/10847927/detail.aspx,Полотенце бамбук для рук 50х90 подарочный набор молочное,Bio-Textiles,2148.26,3475.04,38,4.4,7100,https://basket-01.wbbasket.ru/vol108/part10847/10847927/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,18,10858283,https://www.wildberries.ru/catalog/10858283/detail.aspx,Полотенце микрофибра банное 50х90 комплект 3 шт белое,Karna,3105.18,4163.17,25,4.7,120,https://basket-01.wbbasket.ru/vol108/part10858/10858283/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,19,11993318,https://www.wildberries.ru/catalog/11993318/detail.aspx,Полотенце микрофибра для ванной 50х90 комплект 3 шт графит,Hobby Home,5350.77,9957.34,46,4.3,17,https://basket-01.wbbasket.ru/vol119/part11993/11993318/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,комплект полотенец,20,12299088,https://www.wildberries.ru/catalog/12299088/detail.aspx,Полотенце бамбук для ванной 80х150 набор 4 шт белое,Ecotex,2589.06,3471.34,25,4.8,7100,https://basket-01.wbbasket.ru/vol122/part12299/12299088/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,1,15020319,https://www.wildberries.ru/catalog/15020319/detail.aspx,Полотенце органический хлопок для лица 80х150 комплект 3 шт белое,Волжский текстиль,2315.18,4294.31,46,4.7,7100,https://basket-02.wbbasket.ru/vol150/part15020/15020319/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,2,10447065,https://www.wildberries.ru/catalog/10447065/detail.aspx,Полотенце микрофибра для ванной 30х50 комплект 3 шт серое,Togas,2780.59,4384.74,37,4.7,380,https://basket-01.wbbasket.ru/vol104/part10447/10447065/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,3,16378535,https://www.wildberries.ru/catalog/16378535/detail.aspx,Полотенце микрофибра пляжное 70х140 комплект 3 шт графит,Aquarelle,1270.03,2536.43,50,4.3,120,https://basket-02.wbbasket.ru/vol163/part16378/16378535/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,4,17912226,https://www.wildberries.ru/catalog/17912226/detail.aspx,Полотенце микрофибра банное 70х140 комплект 3 шт молочное,Cleanelly,1800.33,3005.36,40,4.9,3,https://basket-02.wbbasket.ru/vol179/part17912/17912226/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,5,18944387,https://www.wildberries.ru/catalog/18944387/detail.aspx,Полотенце хлопок пляжное 70х140 подарочный набор серое,Togas,1888.25,2749.04,31,4.5,940,https://basket-02.wbbasket.ru/vol189/part18944/18944387/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,6,14848684,https://www.wildberries.ru/catalog/14848684/detail.aspx,Полотенце бамбук пляжное 30х50 комплект 3 шт белое,Aquarelle,2686.16,5866.67,54,4.8,7100,https://basket-02.wbbasket.ru/vol148/part14848/14848684/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,7,15790398,https://www.wildberries.ru/catalog/15790398/detail.aspx,Полотенце органический хлопок для ванной 80х150 набор 4 шт серое,Hobby Home,2662.31,5809.55,54,5.0,45,https://basket-02.wbbasket.ru/vol157/part15790/15790398/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,8,14548852,https://www.wildberries.ru/catalog/14548852/detail.aspx,Полотенце махровое для ванной 50х90 подарочный набор молочное,Karna,1587.04,3245.75,51,4.9,380,https://basket-02.wbbasket.ru/vol145/part14548/14548852/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,9,11681042,https://www.wildberries.ru/catalog/11681042/detail.aspx,Полотенце махровое пляжное 80х150 набор 4 шт белое,Belezza,3603.81,5440.14,34,4.5,7100,https://basket-01.wbbasket.ru/vol116/part11681/11681042/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,10,15388299,https://www.wildberries.ru/catalog/15388299/detail.aspx,Полотенце хлопок банное 80х150 подарочный набор молочное,Verossa,1785.10,3869.24,54,4.4,3,https://basket-02.wbbasket.ru/vol153/part15388/15388299/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,11,16660463,https://www.wildberries.ru/catalog/16660463/detail.aspx,Полотенце махровое пляжное 70х140 набор 4 шт бежевое,Unison,2060.04,4383.09,53,4.8,45,https://basket-02.wbbasket.ru/vol166/part16660/16660463/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,12,18796605,https://www.wildberries.ru/catalog/18796605/detail.aspx,Полотенце бамбук банное 50х90 подарочный набор графит,Unison,867.82,1483.03,41,4.6,45,https://basket-02.wbbasket.ru/vol187/part18796/18796605/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,13,10236293,https://www.wildberries.ru/catalog/10236293/detail.aspx,Полотенце микрофибра для рук 100х150 комплект 3 шт бежевое,Гармония,1346.34,2620.97,49,4.8,380,https://basket-01.wbbasket.ru/vol102/part10236/10236293/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,14,12359075,https://www.wildberries.ru/catalog/12359075/detail.aspx,Полотенце хлопок для лица 80х150 подарочный набор молочное,Донецкая мануфактура,1384.92,2030.71,32,4.6,120,https://basket-01.wbbasket.ru/vol123/part12359/12359075/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,15,16032283,https://www.wildberries.ru/catalog/16032283/detail.aspx,Полотенце бамбук для рук 70х140 комплект 3 шт серое,Cleanelly,1667.68,2560.55,35,4.8,3,https://basket-02.wbbasket.ru/vol160/part16032/16032283/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,16,11969909,https://www.wildberries.ru/catalog/11969909/detail.aspx,Полотенце махровое для рук 100х150 подарочный набор молочное,Aquarelle,3366.88,6709.71,50,4.7,380,https://basket-01.wbbasket.ru/vol119/part11969/11969909/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,17,17899184,https://www.wildberries.ru/catalog/17899184/detail.aspx,Полотенце микрофибра для лица 70х140 набор 4 шт молочное,Hobby Home,2245.03,3758.77,40,4.8,120,https://basket-02.wbbasket.ru/vol178/part17899/17899184/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,18,18480665,https://www.wildberries.ru/catalog/18480665/detail.aspx,Полотенце хлопок пляжное 50х90 подарочный набор молочное,Arya Home,3592.68,5033.30,29,4.4,45,https://basket-02.wbbasket.ru/vol184/part18480/18480665/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,19,10933413,https://www.wildberries.ru/catalog/10933413/detail.aspx,Полотенце бамбук пляжное 30х50 подарочный набор белое,Belezza,2875.30,4890.70,41,4.6,2500,https://basket-01.wbbasket.ru/vol109/part10933/10933413/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,полотенца набор 4 шт,20,11225232,https://www.wildberries.ru/catalog/11225232/detail.aspx,Полотенце микрофибра банное 80х150 подарочный набор серое,Bio-Textiles,817.92,1612.30,49,4.2,940,https://basket-01.wbbasket.ru/vol112/part11225/11225232/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,1,17052503,https://www.wildberries.ru/catalog/17052503/detail.aspx,Полотенце махровое пляжное 50х90 набор 4 шт молочное,Togas,1644.81,3271.93,50,4.5,2500,https://basket-02.wbbasket.ru/vol170/part17052/17052503/images/big/1.webp,2026-09-20T20:04:28+00:00
wildberries,подарочный набор полотенец,2,18872505,https://www.wildberries.ru/catalog/18872505/detail.aspx,Полотенце органический хлопок для рук 50х90 подарочный набор белое,Bio-Textiles,4055.10,7232.40,44,4.3,120,https://basket-02.wbbasket.ru/vol188/part18872/18872505/images/big/1.webp,2026-09-20T20:04:28+00:00
